"season","dateBorn","position","playerName","team","dateSeasonStart","playerAgeYrs"
"2011",1980-09-08,"O","Martin Kasálek","FC Hradec Králové",2010-07-16,29.8712328767123
"2011",1982-01-12,"O","Pavel Němeček","FC Hradec Králové",2010-07-16,28.5260273972603
"2011",1985-02-13,"O","Michal Pávek","FC Hradec Králové",2010-07-16,25.4356164383562
"2011",1982-09-09,"O","Jiří Poděbradský","FC Hradec Králové",2010-07-16,27.8684931506849
"2011",1978-01-29,"O","Radim Wozniak","FC Hradec Králové",2010-07-16,32.4821917808219
"2011",1992-08-20,"O","Jaroslav Zelený","FC Hradec Králové",2010-07-16,17.9150684931507
"2011",1983-03-24,"Z","Roman Fischer","FC Hradec Králové",2010-07-16,27.3315068493151
"2011",1982-09-06,"Z","Radek Hochmeister","FC Hradec Králové",2010-07-16,27.8767123287671
"2011",1992-02-14,"Z","Jan Hodas","FC Hradec Králové",2010-07-16,18.4301369863014
"2011",1989-11-17,"Z","Jiří Janoušek","FC Hradec Králové",2010-07-16,20.6739726027397
"2011",1981-06-20,"Z","Filip Klapka","FC Hradec Králové",2010-07-16,29.0904109589041
"2011",1986-07-08,"Z","Vladimír Mišinský","FC Hradec Králové",2010-07-16,24.0383561643836
"2011",1988-10-13,"Z","Václav Pilař","FC Hradec Králové",2010-07-16,21.7698630136986
"2011",1980-10-30,"Z","Vladimír Pokorný","FC Hradec Králové",2010-07-16,29.7287671232877
"2011",1984-05-09,"Z","Tomáš Rezek","FC Hradec Králové",2010-07-16,26.2027397260274
"2011",1985-06-08,"Z","Vojtěch Štěpán","FC Hradec Králové",2010-07-16,25.1205479452055
"2011",1986-02-20,"Z","Petr Tomašák","FC Hradec Králové",2010-07-16,24.4164383561644
"2011",1985-01-28,"U","Pavel Černý","FC Hradec Králové",2010-07-16,25.4794520547945
"2011",1989-02-19,"U","Pavel Dvořák","FC Hradec Králové",2010-07-16,21.4164383561644
"2011",1986-12-12,"U","Daniel Kocourek","FC Hradec Králové",2010-07-16,23.6082191780822
"2003",1970-05-24,"B","Michal Čaloun","FC Hradec Králové",2002-07-24,32.1890410958904
"2003",1973-01-24,"B","Karel Podhajský","FC Hradec Králové",2002-07-24,29.5150684931507
"2003",1975-01-02,"B","Martin Svoboda","FC Hradec Králové",2002-07-24,27.5753424657534
"2003",1973-10-12,"O","David Homoláč","FC Hradec Králové",2002-07-24,28.8
"2003",1974-04-17,"O","Roman Juračka","FC Hradec Králové",2002-07-24,28.2876712328767
"2003",1975-05-13,"O","David Kalousek","FC Hradec Králové",2002-07-24,27.2164383561644
"2003",1980-01-24,"O","Daniel Kaplan","FC Hradec Králové",2002-07-24,22.5123287671233
"2003",1980-03-03,"O","Pavel Krmaš","FC Hradec Králové",2002-07-24,22.4054794520548
"2003",1980-09-09,"O","Tomáš Kučera","FC Hradec Králové",2002-07-24,21.8849315068493
"2003",1975-08-18,"O","Michal Lesák","FC Hradec Králové",2002-07-24,26.9506849315068
"2003",1975-11-20,"O","Pavel Lukáš","FC Hradec Králové",2002-07-24,26.6931506849315
"2003",1973-03-22,"O","Bohuslav Pilný","FC Hradec Králové",2002-07-24,29.358904109589
"2003",1978-09-14,"O","Adrian Rolko","FC Hradec Králové",2002-07-24,23.8739726027397
"2003",1974-02-03,"O","David Zoubek","FC Hradec Králové",2002-07-24,28.4876712328767
"2003",1979-10-12,"Z","Tomáš Bouška","FC Hradec Králové",2002-07-24,22.7972602739726
"2003",1971-11-22,"Z","David Breda","FC Hradec Králové",2002-07-24,30.6904109589041
"2003",1981-06-20,"Z","Filip Klapka","FC Hradec Králové",2002-07-24,21.1068493150685
"2003",1972-04-01,"Z","Pavel Kubeš","FC Hradec Králové",2002-07-24,30.3315068493151
"2003",1976-04-08,"Z","Fotis Maniatis","FC Hradec Králové",2002-07-24,26.3095890410959
"2003",1982-07-02,"Z","Martin Merganc","FC Hradec Králové",2002-07-24,20.0739726027397
"2003",1978-12-27,"Z","Jaroslav Moník","FC Hradec Králové",2002-07-24,23.5890410958904
"2003",1978-01-04,"Z","Vítězslav Mooc","FC Hradec Králové",2002-07-24,24.5671232876712
"2003",1983-07-13,"Z","Miroslav Poliaček","FC Hradec Králové",2002-07-24,19.0438356164384
"2003",1976-06-15,"Z","Ladislav Šebek","FC Hradec Králové",2002-07-24,26.1232876712329
"2003",1971-01-31,"Z","Michal Šmarda","FC Hradec Králové",2002-07-24,31.4986301369863
"2003",1979-06-21,"Z","Michal Vaniš","FC Hradec Králové",2002-07-24,23.1068493150685
"2003",1974-12-31,"Z","Miroslav Zemánek","FC Hradec Králové",2002-07-24,27.5808219178082
"2003",1973-12-11,"U","Pavel Dapecí","FC Hradec Králové",2002-07-24,28.6356164383562
"2003",1979-08-28,"U","Jan Kraus","FC Hradec Králové",2002-07-24,22.9205479452055
"2003",1973-08-16,"U","David Kříž","FC Hradec Králové",2002-07-24,28.9561643835616
"2002",1974-03-28,"B","Karel Novotný","FC Hradec Králové",2001-07-28,27.3534246575342
"2002",1973-01-24,"B","Karel Podhajský","FC Hradec Králové",2001-07-28,28.5260273972603
"2002",1975-01-02,"B","Martin Svoboda","FC Hradec Králové",2001-07-28,26.586301369863
"2002",1973-10-12,"O","David Homoláč","FC Hradec Králové",2001-07-28,27.8109589041096
"2002",1974-04-17,"O","Roman Juračka","FC Hradec Králové",2001-07-28,27.2986301369863
"2002",1975-05-13,"O","David Kalousek","FC Hradec Králové",2001-07-28,26.227397260274
"2002",1980-09-17,"O","Pavel Košťál","FC Hradec Králové",2001-07-28,20.8739726027397
"2002",1975-08-18,"O","Michal Lesák","FC Hradec Králové",2001-07-28,25.9616438356164
"2002",1975-11-20,"O","Pavel Lukáš","FC Hradec Králové",2001-07-28,25.7041095890411
"2002",1978-09-14,"O","Adrian Rolko","FC Hradec Králové",2001-07-28,22.8849315068493
"2002",1974-02-03,"O","David Zoubek","FC Hradec Králové",2001-07-28,27.4986301369863
"2002",1979-10-12,"Z","Tomáš Bouška","FC Hradec Králové",2001-07-28,21.8082191780822
"2002",1981-06-20,"Z","Filip Klapka","FC Hradec Králové",2001-07-28,20.1178082191781
"2002",1972-04-01,"Z","Pavel Kubeš","FC Hradec Králové",2001-07-28,29.3424657534247
"2002",1982-07-02,"Z","Martin Merganc","FC Hradec Králové",2001-07-28,19.0849315068493
"2002",1978-12-27,"Z","Jaroslav Moník","FC Hradec Králové",2001-07-28,22.6
"2002",1978-01-04,"Z","Vítězslav Mooc","FC Hradec Králové",2001-07-28,23.5780821917808
"2002",1980-01-28,"Z","Karel Piták","FC Hradec Králové",2001-07-28,21.5123287671233
"2002",1978-06-13,"Z","Lumír Sedláček","FC Hradec Králové",2001-07-28,23.1397260273973
"2002",1979-07-17,"Z","Rudolf Skácel","FC Hradec Králové",2001-07-28,22.0465753424658
"2002",1979-02-23,"Z","Ondřej Szabo","FC Hradec Králové",2001-07-28,22.441095890411
"2002",1978-11-08,"Z","Martin Vozábal","FC Hradec Králové",2001-07-28,22.7342465753425
"2002",1974-12-31,"Z","Miroslav Zemánek","FC Hradec Králové",2001-07-28,26.5917808219178
"2002",1985-01-28,"U","Pavel Černý","FC Hradec Králové",2001-07-28,16.5068493150685
"2002",1962-10-11,"U","Pavel Černý","FC Hradec Králové",2001-07-28,38.8219178082192
"2002",1973-12-11,"U","Pavel Dapecí","FC Hradec Králové",2001-07-28,27.6465753424658
"2002",1979-08-28,"U","Jan Kraus","FC Hradec Králové",2001-07-28,21.9315068493151
"2002",1973-08-16,"U","David Kříž","FC Hradec Králové",2001-07-28,27.9671232876712
"2002",1970-10-14,"-","Martin Barbarič","FC Hradec Králové",2001-07-28,30.8082191780822
"2002",1974-03-15,"-","Vladimír Blüml","FC Hradec Králové",2001-07-28,27.3890410958904
"2002",1971-07-26,"-","Jaroslav Dvořák","FC Hradec Králové",2001-07-28,30.027397260274
"2002",1968-06-23,"-","Miloslav Kordule","FC Hradec Králové",2001-07-28,33.1178082191781
"2002",1972-02-16,"-","Aleš Ryška","FC Hradec Králové",2001-07-28,29.4657534246575
"2000",1974-03-28,"B","Karel Novotný","FC Hradec Králové",1999-07-31,25.358904109589
"2000",1973-01-24,"B","Karel Podhajský","FC Hradec Králové",1999-07-31,26.5315068493151
"2000",1973-10-12,"O","David Homoláč","FC Hradec Králové",1999-07-31,25.8164383561644
"2000",1974-04-17,"O","Roman Juračka","FC Hradec Králové",1999-07-31,25.3041095890411
"2000",1975-05-13,"O","David Kalousek","FC Hradec Králové",1999-07-31,24.2328767123288
"2000",1973-03-06,"O","Daniel Kaplan","FC Hradec Králové",1999-07-31,26.4191780821918
"2000",1975-08-18,"O","Michal Lesák","FC Hradec Králové",1999-07-31,23.9671232876712
"2000",1975-12-28,"O","Petr Pokorný","FC Hradec Králové",1999-07-31,23.6054794520548
"2000",1978-09-14,"O","Adrian Rolko","FC Hradec Králové",1999-07-31,20.8904109589041
"2000",1974-02-03,"O","David Zoubek","FC Hradec Králové",1999-07-31,25.5041095890411
"2000",1973-12-01,"Z","Petr Bílek","FC Hradec Králové",1999-07-31,25.6794520547945
"2000",1979-10-12,"Z","Tomáš Bouška","FC Hradec Králové",1999-07-31,19.813698630137
"2000",1977-08-19,"Z","Michal Doležal","FC Hradec Králové",1999-07-31,21.9616438356164
"2000",1972-04-01,"Z","Pavel Kubeš","FC Hradec Králové",1999-07-31,27.3479452054795
"2000",1980-01-28,"Z","Karel Piták","FC Hradec Králové",1999-07-31,19.5178082191781
"2000",1979-07-17,"Z","Rudolf Skácel","FC Hradec Králové",1999-07-31,20.0520547945205
"2000",1979-02-23,"Z","Ondřej Szabo","FC Hradec Králové",1999-07-31,20.4465753424658
"2000",1974-12-31,"Z","Miroslav Zemánek","FC Hradec Králové",1999-07-31,24.5972602739726
"2000",1975-10-08,"U","Aleš Bednář","FC Hradec Králové",1999-07-31,23.827397260274
"2000",1962-10-11,"U","Pavel Černý","FC Hradec Králové",1999-07-31,36.827397260274
"2000",1979-08-28,"U","Jan Kraus","FC Hradec Králové",1999-07-31,19.9369863013699
"2000",1974-03-15,"-","Vladimír Blüml","FC Hradec Králové",1999-07-31,25.3945205479452
"2000",1979-02-16,"-","Josef Chaloupka","FC Hradec Králové",1999-07-31,20.4657534246575
"2000",1971-07-26,"-","Jaroslav Dvořák","FC Hradec Králové",1999-07-31,28.0328767123288
"2000",1974-09-06,"-","Patrik Holomek","FC Hradec Králové",1999-07-31,24.9150684931507
"2000",1978-05-09,"-","Radek Opršál","FC Hradec Králové",1999-07-31,21.241095890411
"2000",1982-01-05,"-","Jaroslav Plašil","FC Hradec Králové",1999-07-31,17.5780821917808
"2000",1975-11-22,"-","Petr Samek","FC Hradec Králové",1999-07-31,23.7041095890411
"2000",1981-03-03,"-","Zdeněk Ševčík","FC Hradec Králové",1999-07-31,18.4219178082192
"2000",1977-09-05,"-","Jiří Weisser","FC Hradec Králové",1999-07-31,21.9150684931507
"1999",1974-03-28,"B","Karel Novotný","FC Hradec Králové",1998-08-03,24.3671232876712
"1999",1973-01-24,"B","Karel Podhajský","FC Hradec Králové",1998-08-03,25.5397260273973
"1999",1975-01-02,"B","Martin Svoboda","FC Hradec Králové",1998-08-03,23.6
"1999",1973-10-12,"O","David Homoláč","FC Hradec Králové",1998-08-03,24.8246575342466
"1999",1975-05-13,"O","David Kalousek","FC Hradec Králové",1998-08-03,23.241095890411
"1999",1975-08-18,"O","Michal Lesák","FC Hradec Králové",1998-08-03,22.9753424657534
"1999",1968-09-26,"O","Jaroslav Michalička","FC Hradec Králové",1998-08-03,29.8712328767123
"1999",1973-03-22,"O","Bohuslav Pilný","FC Hradec Králové",1998-08-03,25.3835616438356
"1999",1975-12-28,"O","Petr Pokorný","FC Hradec Králové",1998-08-03,22.613698630137
"1999",1970-01-27,"O","Milan Ptáček","FC Hradec Králové",1998-08-03,28.5342465753425
"1999",1974-02-03,"O","David Zoubek","FC Hradec Králové",1998-08-03,24.5123287671233
"1999",1979-10-12,"Z","Tomáš Bouška","FC Hradec Králové",1998-08-03,18.8219178082192
"1999",1968-06-13,"Z","Richard Jukl","FC Hradec Králové",1998-08-03,30.158904109589
"1999",1979-02-23,"Z","Ondřej Szabo","FC Hradec Králové",1998-08-03,19.4547945205479
"1999",1974-12-31,"Z","Miroslav Zemánek","FC Hradec Králové",1998-08-03,23.6054794520548
"1999",1962-10-11,"U","Pavel Černý","FC Hradec Králové",1998-08-03,35.8356164383562
"1999",1969-11-06,"U","František Koubek","FC Hradec Králové",1998-08-03,28.758904109589
"1999",1971-07-26,"-","Jaroslav Dvořák","FC Hradec Králové",1998-08-03,27.041095890411
"1999",1976-07-15,"-","Walter Fleita","FC Hradec Králové",1998-08-03,22.0657534246575
"1999",1969-07-19,"-","Karel Havlíček","FC Hradec Králové",1998-08-03,29.0602739726027
"1999",1965-05-25,"-","Peter Kavka","FC Hradec Králové",1998-08-03,33.213698630137
"1999",1982-01-05,"-","Jaroslav Plašil","FC Hradec Králové",1998-08-03,16.586301369863
"1999",1972-03-05,"-","Vlastimil Ryšavý","FC Hradec Králové",1998-08-03,26.4301369863014
"1999",1976-10-13,"-","Juan Sara","FC Hradec Králové",1998-08-03,21.8191780821918
"1999",1974-05-15,"-","Michal Šmíd","FC Hradec Králové",1998-08-03,24.2356164383562
"1999",1965-10-20,"-","Jiří Záleský","FC Hradec Králové",1998-08-03,32.8082191780822
"1998",1973-01-24,"B","Karel Podhajský","FC Hradec Králové",1997-08-02,24.5369863013699
"1998",1960-11-26,"B","Stanislav Vahala","FC Hradec Králové",1997-08-02,36.7068493150685
"1998",1973-10-12,"O","David Homoláč","FC Hradec Králové",1997-08-02,23.8219178082192
"1998",1975-05-13,"O","David Kalousek","FC Hradec Králové",1997-08-02,22.2383561643836
"1998",1973-03-06,"O","Daniel Kaplan","FC Hradec Králové",1997-08-02,24.4246575342466
"1998",1975-08-18,"O","Michal Lesák","FC Hradec Králové",1997-08-02,21.972602739726
"1998",1968-09-26,"O","Jaroslav Michalička","FC Hradec Králové",1997-08-02,28.8684931506849
"1998",1973-03-22,"O","Bohuslav Pilný","FC Hradec Králové",1997-08-02,24.3808219178082
"1998",1975-12-28,"O","Petr Pokorný","FC Hradec Králové",1997-08-02,21.6109589041096
"1998",1970-01-27,"O","Milan Ptáček","FC Hradec Králové",1997-08-02,27.5315068493151
"1998",1972-04-16,"O","Karel Urbánek","FC Hradec Králové",1997-08-02,25.3123287671233
"1998",1974-02-03,"O","David Zoubek","FC Hradec Králové",1997-08-02,23.5095890410959
"1998",1972-10-05,"Z","Roman Gibala","FC Hradec Králové",1997-08-02,24.841095890411
"1998",1968-06-13,"Z","Richard Jukl","FC Hradec Králové",1997-08-02,29.1561643835616
"1998",1962-10-11,"U","Pavel Černý","FC Hradec Králové",1997-08-02,34.8328767123288
"1998",1969-11-06,"U","František Koubek","FC Hradec Králové",1997-08-02,27.7561643835616
"1998",1979-08-28,"U","Jan Kraus","FC Hradec Králové",1997-08-02,17.9424657534247
"1998",1977-02-13,"U","Tomáš Kučera","FC Hradec Králové",1997-08-02,20.4794520547945
"1998",1971-07-26,"-","Jaroslav Dvořák","FC Hradec Králové",1997-08-02,26.0383561643836
"1998",1969-07-19,"-","Karel Havlíček","FC Hradec Králové",1997-08-02,28.0575342465753
"1998",1965-05-25,"-","Peter Kavka","FC Hradec Králové",1997-08-02,32.2109589041096
"1998",1975-11-22,"-","Petr Samek","FC Hradec Králové",1997-08-02,21.7095890410959
"1998",1967-05-29,"-","Ladislav Šimčo","FC Hradec Králové",1997-08-02,30.2
"1998",1974-05-15,"-","Michal Šmíd","FC Hradec Králové",1997-08-02,23.2328767123288
"1998",1970-01-03,"-","Jozef Urblik","FC Hradec Králové",1997-08-02,27.5972602739726
"1998",1965-10-20,"-","Jiří Záleský","FC Hradec Králové",1997-08-02,31.8054794520548
"1997",1973-01-24,"B","Karel Podhajský","FC Hradec Králové",1996-08-12,23.5643835616438
"1997",1974-02-02,"B","Tomáš Poštulka","FC Hradec Králové",1996-08-12,22.5397260273973
"1997",1960-11-26,"B","Stanislav Vahala","FC Hradec Králové",1996-08-12,35.7342465753425
"1997",1962-03-08,"O","Július Bielik","FC Hradec Králové",1996-08-12,34.4547945205479
"1997",1973-11-12,"O","Petr Drozd","FC Hradec Králové",1996-08-12,22.7643835616438
"1997",1973-10-12,"O","David Homoláč","FC Hradec Králové",1996-08-12,22.8493150684932
"1997",1968-06-04,"O","Aleš Hynek","FC Hradec Králové",1996-08-12,28.2082191780822
"1997",1973-03-06,"O","Daniel Kaplan","FC Hradec Králové",1996-08-12,23.4520547945205
"1997",1968-09-26,"O","Jaroslav Michalička","FC Hradec Králové",1996-08-12,27.8958904109589
"1997",1973-03-22,"O","Bohuslav Pilný","FC Hradec Králové",1996-08-12,23.4082191780822
"1997",1975-12-28,"O","Petr Pokorný","FC Hradec Králové",1996-08-12,20.6383561643836
"1997",1970-01-27,"O","Milan Ptáček","FC Hradec Králové",1996-08-12,26.558904109589
"1997",1972-04-16,"O","Karel Urbánek","FC Hradec Králové",1996-08-12,24.3397260273973
"1997",1971-09-17,"O","Jaroslav Vrábel","FC Hradec Králové",1996-08-12,24.9205479452055
"1997",1972-10-05,"Z","Roman Gibala","FC Hradec Králové",1996-08-12,23.8684931506849
"1997",1968-06-13,"Z","Richard Jukl","FC Hradec Králové",1996-08-12,28.1835616438356
"1997",1962-10-11,"U","Pavel Černý","FC Hradec Králové",1996-08-12,33.8602739726027
"1997",1977-02-13,"U","Tomáš Kučera","FC Hradec Králové",1996-08-12,19.5068493150685
"1997",1970-01-28,"U","Dalibor Slezák","FC Hradec Králové",1996-08-12,26.5561643835616
"1997",1971-02-11,"-","Ladislav Doseděl","FC Hradec Králové",1996-08-12,25.5178082191781
"1997",1969-07-19,"-","Karel Havlíček","FC Hradec Králové",1996-08-12,27.0849315068493
"1997",1973-07-29,"-","Libor Polomský","FC Hradec Králové",1996-08-12,23.0547945205479
"1997",1967-05-29,"-","Ladislav Šimčo","FC Hradec Králové",1996-08-12,29.227397260274
"1997",1974-05-15,"-","Michal Šmíd","FC Hradec Králové",1996-08-12,22.2602739726027
"1997",1973-09-14,"-","Petr Strnadel","FC Hradec Králové",1996-08-12,22.9260273972603
"1997",1970-01-03,"-","Jozef Urblik","FC Hradec Králové",1996-08-12,26.6246575342466
"1997",1977-09-05,"-","Jiří Weisser","FC Hradec Králové",1996-08-12,18.9479452054795
"1997",1965-10-20,"-","Jiří Záleský","FC Hradec Králové",1996-08-12,30.8328767123288
"1997",1970-03-30,"-","Roman Zelenay","FC Hradec Králové",1996-08-12,26.3890410958904
"1996",1970-01-26,"B","Jaroslav Karel","FC Hradec Králové",1995-07-31,25.5260273972603
"1996",1974-02-02,"B","Tomáš Poštulka","FC Hradec Králové",1995-07-31,21.5041095890411
"1996",1960-11-26,"B","Stanislav Vahala","FC Hradec Králové",1995-07-31,34.6986301369863
"1996",1962-03-08,"O","Július Bielik","FC Hradec Králové",1995-07-31,33.4191780821918
"1996",1973-11-12,"O","Petr Drozd","FC Hradec Králové",1995-07-31,21.7287671232877
"1996",1965-05-15,"O","Jozef Džubara","FC Hradec Králové",1995-07-31,30.2301369863014
"1996",1973-10-12,"O","David Homoláč","FC Hradec Králové",1995-07-31,21.813698630137
"1996",1968-06-04,"O","Aleš Hynek","FC Hradec Králové",1995-07-31,27.172602739726
"1996",1973-03-06,"O","Daniel Kaplan","FC Hradec Králové",1995-07-31,22.4164383561644
"1996",1975-08-18,"O","Michal Lesák","FC Hradec Králové",1995-07-31,19.9643835616438
"1996",1968-09-26,"O","Jaroslav Michalička","FC Hradec Králové",1995-07-31,26.8602739726027
"1996",1969-12-06,"O","Michal Petrouš","FC Hradec Králové",1995-07-31,25.6657534246575
"1996",1973-03-22,"O","Bohuslav Pilný","FC Hradec Králové",1995-07-31,22.372602739726
"1996",1975-12-28,"O","Petr Pokorný","FC Hradec Králové",1995-07-31,19.6027397260274
"1996",1970-01-27,"O","Milan Ptáček","FC Hradec Králové",1995-07-31,25.5232876712329
"1996",1965-12-26,"O","Rudolf Rehák","FC Hradec Králové",1995-07-31,29.613698630137
"1996",1968-05-12,"O","Tomáš Urban","FC Hradec Králové",1995-07-31,27.2356164383562
"1996",1972-04-16,"O","Karel Urbánek","FC Hradec Králové",1995-07-31,23.3041095890411
"1996",1971-09-17,"O","Jaroslav Vrábel","FC Hradec Králové",1995-07-31,23.8849315068493
"1996",1974-02-03,"O","David Zoubek","FC Hradec Králové",1995-07-31,21.5013698630137
"1996",1975-01-30,"Z","Miroslav Jirka","FC Hradec Králové",1995-07-31,20.5123287671233
"1996",1968-06-13,"Z","Richard Jukl","FC Hradec Králové",1995-07-31,27.1479452054795
"1996",1969-06-08,"Z","Daniel Mašek","FC Hradec Králové",1995-07-31,26.1616438356164
"1996",1971-01-31,"Z","Michal Šmarda","FC Hradec Králové",1995-07-31,24.5123287671233
"1996",1966-03-23,"Z",",ing. Jiří Studeník","FC Hradec Králové",1995-07-31,29.3753424657534
"1996",1974-09-05,"Z","Ivo Ulich","FC Hradec Králové",1995-07-31,20.9150684931507
"1996",1977-08-08,"Z","Jaroslav Veselý","FC Hradec Králové",1995-07-31,17.9890410958904
"1996",1975-10-08,"U","Aleš Bednář","FC Hradec Králové",1995-07-31,19.8246575342466
"1996",1962-10-11,"U","Pavel Černý","FC Hradec Králové",1995-07-31,32.8246575342466
"1996",1975-11-12,"U","Radim Holub","FC Hradec Králové",1995-07-31,19.7287671232877
"1996",1973-04-03,"U","Marek Kincl","FC Hradec Králové",1995-07-31,22.3397260273973
"1996",1964-02-14,"U","Petr Samec","FC Hradec Králové",1995-07-31,31.4794520547945
"1996",1970-01-28,"U","Dalibor Slezák","FC Hradec Králové",1995-07-31,25.5205479452055
"1996",1966-07-21,"-","Dušan Suchý","FC Hradec Králové",1995-07-31,29.0465753424658
